language,week,visits
gu-in,27,1379
gu-in,28,1358
gu-in,29,1340
gu-in,30,1346
gu-in,31,1344
gu-in,32,1301
gu-in,33,1261
gu-in,34,1019
gu-in,35,1076
gu-in,36,1124
gu-in,37,1141
gu-in,38,1028
gu-in,39,729
gu-in,40,247
gu-in,41,1045
gu-in,42,829
gu-in,43,935
gu-in,44,1073
gu-in,45,1037
gu-in,46,1046
gu-in,47,1095
gu-in,48,1144
gu-in,49,1157
gu-in,50,1010
gu-in,51,1034
gu-in,52,1021
he,1,1666
he,2,1885
he,3,1810
he,4,1739
he,5,1825
he,6,1913
he,7,2048
he,8,1976
he,9,1853
he,10,7078
he,11,8947
he,12,8790
he,13,9913
he,14,9721
he,15,8510
he,16,8129
he,17,7835
he,18,9240
he,19,8507
he,20,9881
he,21,9795
he,22,9367
he,23,8379
he,24,9812
he,25,9520
he,26,9250
he,27,8940
he,28,9414
he,29,8624
he,30,8699
he,31,8634
he,32,8437
he,33,8250
he,34,7963
he,35,7626
he,36,8788
he,37,8869
he,38,8137
he,39,7575
he,40,7802
he,41,7116
he,42,7577
he,43,8763
he,44,9768
he,45,9968
he,46,9410
he,47,9429
he,48,9818
he,49,9967
he,50,9770
he,51,9039
he,52,8571
he-il,1,9704
he-il,2,11769
he-il,3,11270
he-il,4,11051
he-il,5,10603
he-il,6,11317
he-il,7,11891
he-il,8,11571
he-il,9,12048
he-il,10,51203
he-il,11,69761
he-il,12,67249
he-il,13,75095
he-il,14,72083
he-il,15,63376
he-il,16,59940
he-il,17,58901
he-il,18,72376
he-il,19,64984
he-il,20,74745
he-il,21,77494
he-il,22,75012
he-il,23,64675
he-il,24,74123
he-il,25,72254
he-il,26,68843
he-il,27,65864
he-il,28,66983
he-il,29,66344
he-il,30,65714
he-il,31,64459
he-il,32,63013
he-il,33,59653
he-il,34,58717
he-il,35,56769
he-il,36,62195
he-il,37,62718
he-il,38,56459
he-il,39,52712
he-il,40,54317
he-il,41,49665
he-il,42,50842
he-il,43,64716
he-il,44,71448
he-il,45,75662
he-il,46,75660
he-il,47,77716
he-il,48,79360
he-il,49,83611
he-il,50,81900
he-il,51,76185
he-il,52,73784
hi,1,1054
hi,2,1408
hi,3,1460
hi,4,1544
hi,5,1489
hi,6,1441
hi,7,1571
hi,8,1484
hi,9,1283
hi,10,6632
hi,11,9302
hi,12,9368
hi,13,9977
hi,14,9131
hi,15,8946
hi,16,9781
hi,17,11942
hi,18,9514
hi,19,8989
hi,20,10520
hi,21,9728
hi,22,8349
hi,23,10654
hi,24,9884
hi,25,9630
hi,26,9089
hi,27,9415
hi,28,9359
hi,29,9417
hi,30,9737
hi,31,9860
hi,32,9606
hi,33,9334
hi,34,9307
hi,35,8864
hi,36,8803
hi,37,8760
hi,38,8478
hi,39,8677
hi,40,7903
hi,41,8019
hi,42,8426
hi,43,7829
hi,44,9077
hi,45,9967
hi,46,10429
hi,47,10902
hi,48,10445
hi,49,10155
hi,50,9236
hi,51,7760
hi,52,7609
hi-in,1,1714
hi-in,2,2262
hi-in,3,2064
hi-in,4,2083
hi-in,5,2092
hi-in,6,2084
hi-in,7,2061
hi-in,8,2140
hi-in,9,1913
hi-in,10,10700
hi-in,11,14903
hi-in,12,15919
hi-in,13,16270
hi-in,14,14240
hi-in,15,14677
hi-in,16,16534
hi-in,17,19761
hi-in,18,16215
hi-in,19,14758
hi-in,20,15788
hi-in,21,15201
hi-in,22,14252
hi-in,23,18189
hi-in,24,16432
hi-in,25,16811
hi-in,26,15903
hi-in,27,15944
hi-in,28,15782
hi-in,29,15903
hi-in,30,17310
hi-in,31,17770
hi-in,32,16894
hi-in,33,16573
hi-in,34,15744
hi-in,35,14643
hi-in,36,14264
hi-in,37,15011
hi-in,38,14630
hi-in,39,10400
hi-in,40,9516
hi-in,41,13728
hi-in,42,10977
hi-in,43,12070
hi-in,44,13908
hi-in,45,11765
hi-in,46,12038
hi-in,47,12724
hi-in,48,11512
hi-in,49,13982
hi-in,50,13145
hi-in,51,11463
hi-in,52,11828
hr,1,885
hr,2,1184
hr,3,1154
hr,4,1168
hr,5,1199
hr,6,1082
hr,7,1063
hr,8,1101
hr,9,993
hr,10,3958
hr,11,5594
hr,12,6132
hr,13,6521
hr,14,6694
hr,15,6732
hr,16,5676
hr,17,5547
hr,18,5202
hr,19,5649
hr,20,5754
hr,21,5537
hr,22,5571
hr,23,5116
hr,24,4868
hr,25,4737
hr,26,4705
hr,27,4969
hr,28,4786
hr,29,4369
hr,30,4376
hr,31,3968
hr,32,4073
hr,33,4227
hr,34,4557
hr,35,4888
hr,36,5068
hr,37,4964
hr,38,5313
hr,39,5336
hr,40,5332
hr,41,5301
hr,42,5650
hr,43,6003
hr,44,5603
hr,45,6388
hr,46,5886
hr,47,5977
hr,48,5537
hr,49,5478
hr,50,5382
hr,51,4670
hr,52,3701
hr-hr,1,3801
hr-hr,2,5971
hr-hr,3,5735
hr-hr,4,5629
hr-hr,5,5537
hr-hr,6,5225
hr-hr,7,4886
hr-hr,8,5104
hr-hr,9,4660
hr-hr,10,22343
hr-hr,11,30395
hr-hr,12,32281
hr-hr,13,34970
hr-hr,14,35198
hr-hr,15,35358
hr-hr,16,27946
hr-hr,17,30013
hr-hr,18,29846
hr-hr,19,32251
hr-hr,20,33208
hr-hr,21,32172
hr-hr,22,32403
hr-hr,23,30078
hr-hr,24,27508
hr-hr,25,24518
hr-hr,26,24845
hr-hr,27,26691
hr-hr,28,25147
hr-hr,29,23562
hr-hr,30,22681
hr-hr,31,20887
hr-hr,32,19750
hr-hr,33,21023
hr-hr,34,24877
hr-hr,35,26727
hr-hr,36,27880
hr-hr,37,27612
hr-hr,38,27641
hr-hr,39,27584
hr-hr,40,28405
hr-hr,41,28065
hr-hr,42,32487
hr-hr,43,34559
hr-hr,44,32212
hr-hr,45,35947
hr-hr,46,34712
hr-hr,47,34531
hr-hr,48,32563
hr-hr,49,32058
hr-hr,50,31159
hr-hr,51,25860
hr-hr,52,21176
hu,1,636
hu,2,801
hu,3,919
hu,4,761
hu,5,691
hu,6,923
hu,7,929
hu,8,775
hu,9,713
hu,10,4199
hu,11,5383
hu,12,6049
hu,13,5677
hu,14,5805
hu,15,5862
hu,16,4808
hu,17,5229
hu,18,5509
hu,19,5654
hu,20,5889
hu,21,5555
hu,22,5444
hu,23,5131
hu,24,4697
hu,25,5012
hu,26,4702
hu,27,4458
hu,28,4515
hu,29,4458
hu,30,4390
hu,31,4368
hu,32,4314
hu,33,4308
hu,34,3986
hu,35,4632
hu,36,4934
hu,37,5126
hu,38,5304
hu,39,5549
hu,40,5675
hu,41,5607
hu,42,5664
hu,43,5599
hu,44,5605
hu,45,6062
hu,46,5966
hu,47,5782
hu,48,5538
hu,49,5209
hu,50,5441
hu,51,4226
hu,52,3286
hu-hu,1,4997
hu-hu,2,6638
hu-hu,3,6870
hu-hu,4,6697
hu-hu,5,6720
hu-hu,6,6830
hu-hu,7,6821
hu-hu,8,7235
hu-hu,9,6888
hu-hu,10,42927
hu-hu,11,53917
hu-hu,12,60047
hu-hu,13,58750
hu-hu,14,58292
hu-hu,15,58198
hu-hu,16,47380
hu-hu,17,53006
hu-hu,18,55276
hu-hu,19,57443
hu-hu,20,55940
hu-hu,21,53000
hu-hu,22,54391
hu-hu,23,47759
hu-hu,24,44438
hu-hu,25,47637
hu-hu,26,43252
hu-hu,27,41275
hu-hu,28,42534
hu-hu,29,41214
hu-hu,30,40505
hu-hu,31,40901
hu-hu,32,39808
hu-hu,33,38454
hu-hu,34,36825
hu-hu,35,43968
hu-hu,36,47416
hu-hu,37,50416
hu-hu,38,53869
hu-hu,39,58159
hu-hu,40,59341
hu-hu,41,57643
hu-hu,42,58434
hu-hu,43,56296
hu-hu,44,57960
hu-hu,45,62216
hu-hu,46,63075
hu-hu,47,64521
hu-hu,48,61574
hu-hu,49,58155
hu-hu,50,55931
hu-hu,51,41838
hu-hu,52,29035
id,1,6774
id,2,7816
id,3,7797
id,4,8071
id,5,7910
id,6,7957
id,7,8456
id,8,8597
id,9,7707
id,10,32351
id,11,46954
id,12,53323
id,13,52752
id,14,47117
id,15,49399
id,16,39213
id,17,48328
id,18,44669
id,19,46928
id,20,50244
id,21,43518
id,22,27385
id,23,20089
id,24,34934
id,25,38376
id,26,39090
id,27,38850
id,28,39082
id,29,38029
id,30,38008
id,31,36612
id,32,37289
id,33,38087
id,34,41744
id,35,42987
id,36,48275
id,37,52692
id,38,57258
id,39,56103
id,40,57721
id,41,58000
id,42,57808
id,43,55481
id,44,55386
id,45,51483
id,46,51372
id,47,52099
id,48,51393
id,49,49909
id,50,43897
id,51,34787
id,52,26717
id-id,1,10616
id-id,2,10249
id-id,3,9648
id-id,4,10811
id-id,5,10462
id-id,6,10325
id-id,7,11237
id-id,8,12330
id-id,9,11026
id-id,10,49337
id-id,11,73900
id-id,12,84047
id-id,13,84882
id-id,14,79309
id-id,15,83620
id-id,16,63447
id-id,17,80508
id-id,18,77275
id-id,19,84058
id-id,20,85868
id-id,21,75908
id-id,22,48549
id-id,23,32596
id-id,24,61158
id-id,25,67887
id-id,26,69558
id-id,27,66834
id-id,28,66648
id-id,29,67647
id-id,30,66106
id-id,31,63091
id-id,32,66349
id-id,33,75553
id-id,34,80145
id-id,35,84492
id-id,36,96728
id-id,37,110118
id-id,38,116953
id-id,39,112306
id-id,40,114348
id-id,41,118508
id-id,42,125323
id-id,43,135208
id-id,44,137359
id-id,45,126251
id-id,46,120309
id-id,47,111484
id-id,48,102101
id-id,49,98271
id-id,50,89278
id-id,51,72191
id-id,52,57531
is-is,1,222
is-is,2,216
is-is,3,323
is-is,4,340
is-is,5,101
is-is,6,232
is-is,7,107
is-is,8,228
is-is,9,102
is-is,10,1618
is-is,11,2183
is-is,12,2334
is-is,13,2336
is-is,14,2131
is-is,15,2188
is-is,16,1526
is-is,17,1869
is-is,18,1946
is-is,19,1958
is-is,20,1684
is-is,21,1781
is-is,22,1425
is-is,23,1630
is-is,24,1367
is-is,25,1541
is-is,26,1496
is-is,27,1353
is-is,28,1370
is-is,29,1217
is-is,30,1250
is-is,31,1202
is-is,32,1315
is-is,33,1473
is-is,34,1572
is-is,35,1896
is-is,36,1932
is-is,37,2072
is-is,38,2088
is-is,39,2092
is-is,40,2126
is-is,41,2153
is-is,42,2100
is-is,43,2138
is-is,44,2017
is-is,45,2056
is-is,46,2015
is-is,47,2243
is-is,48,1897
is-is,49,1915
is-is,50,1695
is-is,51,1511
is-is,52,835
it,1,4141
it,2,6053
it,3,6193
it,4,6073
it,5,6156
it,6,6141
it,7,6238
it,8,6700
it,9,5596
it,10,32763
it,11,43674
it,12,45430
it,13,45783
it,14,46134
it,15,46804
it,16,38880
it,17,39089
it,18,40029
it,19,44037
it,20,45028
it,21,44585
it,22,42168
it,23,41563
it,24,40059
it,25,40183
it,26,36833
it,27,37579
it,28,36815
it,29,35629
it,30,33591
it,31,32095
it,32,29240
it,33,26566
it,34,30385
it,35,33936
it,36,36999
it,37,38539
it,38,39319
it,39,40434
it,40,41737
it,41,43509
it,42,44992
it,43,44365
it,44,39268
it,45,43881
it,46,43342
it,47,44164
it,48,41867
it,49,40998
it,50,38876
it,51,33704
it,52,23209
it-ch,3,228
it-ch,4,103
it-ch,6,111
it-ch,7,219
it-ch,8,316
it-ch,10,2573
it-ch,11,3623
it-ch,12,3678
it-ch,13,3910
it-ch,14,4131
it-ch,15,3995
it-ch,16,3344
it-ch,17,3313
it-ch,18,3540
it-ch,19,3918
it-ch,20,4007
it-ch,21,3643
it-ch,22,3089
it-ch,23,3490
it-ch,24,2596
it-ch,25,3021
it-ch,26,3159
it-ch,27,3231
it-ch,28,3331
it-ch,29,3173
it-ch,30,3253
it-ch,31,2635
it-ch,32,2964
it-ch,33,2581
it-ch,34,3339
it-ch,35,3542
it-ch,36,3667
it-ch,37,3641
it-ch,38,3906
it-ch,39,3992
it-ch,40,4034
it-ch,41,4244
it-ch,42,4363
it-ch,43,4380
it-ch,44,3904
it-ch,45,4147
it-ch,46,3978
it-ch,47,4030
it-ch,48,3903
it-ch,49,4055
it-ch,50,3939
it-ch,51,3225
it-ch,52,2160
it-it,1,26785
it-it,2,45608
it-it,3,46757
it-it,4,44944
it-it,5,45593
it-it,6,46900
it-it,7,46228
it-it,8,47261
it-it,9,43631
it-it,10,400336
it-it,11,547003
it-it,12,561050
it-it,13,555386
it-it,14,570094
it-it,15,563784
it-it,16,462895
it-it,17,456568
it-it,18,520018
it-it,19,560318
it-it,20,576446
it-it,21,558173
it-it,22,538506
it-it,23,528889
it-it,24,513784
it-it,25,511710
it-it,26,485083
it-it,27,477698
it-it,28,478636
it-it,29,461869
it-it,30,443721
it-it,31,402273
it-it,32,354693
it-it,33,286474
it-it,34,374389
it-it,35,439111
it-it,36,503734
it-it,37,527616
it-it,38,554635
it-it,39,559400
it-it,40,588788
it-it,41,607177
it-it,42,617200
it-it,43,598479
it-it,44,544695
it-it,45,594162
it-it,46,599486
it-it,47,627498
it-it,48,596582
it-it,49,588172
it-it,50,556186
it-it,51,464511
it-it,52,272479
it-sm,17,208
ja,1,7823
ja,2,18419
ja,3,18980
ja,4,19835
ja,5,19142
ja,6,18718
ja,7,18959
ja,8,19613
ja,9,18391
ja,10,212723
ja,11,284615
ja,12,255283
ja,13,275370
ja,14,315147
ja,15,344428
ja,16,347529
ja,17,319843
ja,18,168190
ja,19,346165
ja,20,367036
ja,21,364169
ja,22,362785
ja,23,362012
ja,24,367792
ja,25,368309
ja,26,365479
ja,27,358155
ja,28,337149
ja,29,324179
ja,30,327321
ja,31,317380
ja,32,287898
ja,33,232538
ja,34,319312
ja,35,325863
ja,36,328241
ja,37,315903
ja,38,302227
ja,39,322523
ja,40,361086
ja,41,351015
ja,42,347471
ja,43,335047
ja,44,350384
ja,45,353040
ja,46,376126
ja,47,388769
ja,48,388234
ja,49,379905
ja,50,382264
ja,51,353566
ja,52,298842
ja-jp,1,14912
ja-jp,2,34871
ja-jp,3,36199
ja-jp,4,35499
ja-jp,5,35958
ja-jp,6,34783
ja-jp,7,34569
ja-jp,8,36478
ja-jp,9,33481
ja-jp,10,315875
ja-jp,11,421777
ja-jp,12,376794
ja-jp,13,400836
ja-jp,14,456727
ja-jp,15,500408
ja-jp,16,505908
ja-jp,17,460554
ja-jp,18,265443
ja-jp,19,508969
ja-jp,20,530627
ja-jp,21,528073
ja-jp,22,527446
ja-jp,23,530483
ja-jp,24,538300
ja-jp,25,537877
ja-jp,26,532755
ja-jp,27,521614
ja-jp,28,487830
ja-jp,29,470373
ja-jp,30,470406
ja-jp,31,451170
ja-jp,32,418351
ja-jp,33,337918
ja-jp,34,454879
ja-jp,35,460535
ja-jp,36,468402
ja-jp,37,449139
ja-jp,38,434319
ja-jp,39,458184
ja-jp,40,507806
ja-jp,41,491497
ja-jp,42,486686
ja-jp,43,472037
ja-jp,44,493844
ja-jp,45,498913
ja-jp,46,525326
ja-jp,47,536482
ja-jp,48,529661
ja-jp,49,524129
ja-jp,50,524244
ja-jp,51,483673
ja-jp,52,408544
ka-ge,11,522
ka-ge,12,880
ka-ge,13,854
ka-ge,14,648
ka-ge,15,889
ka-ge,16,901
ka-ge,17,543
ka-ge,18,828
ka-ge,19,813
ka-ge,20,904
ka-ge,21,933
ka-ge,22,565
ka-ge,23,602
ka-ge,24,759
ka-ge,25,567
ka-ge,26,580
ka-ge,27,447
ka-ge,28,584
ka-ge,29,459
ka-ge,30,211
ka-ge,31,418
ka-ge,32,214
ka-ge,33,223
ka-ge,34,208
ka-ge,35,101
ka-ge,36,207
ka-ge,37,454
ka-ge,38,461
ka-ge,39,792
ka-ge,40,693
ka-ge,41,880
ka-ge,42,720
ka-ge,43,891
ka-ge,44,907
ka-ge,45,741
ka-ge,46,740
ka-ge,47,840
ka-ge,48,997
ka-ge,49,993
ka-ge,50,1016
ka-ge,51,931
ka-ge,52,519
km-kh,16,354
km-kh,17,364
km-kh,23,117
km-kh,24,340
km-kh,25,217
km-kh,26,101
km-kh,27,229
km-kh,28,106
km-kh,29,435
km-kh,30,102
km-kh,31,219
km-kh,32,210
km-kh,33,668
km-kh,34,564
km-kh,35,842
km-kh,36,837
km-kh,37,737
km-kh,38,212
km-kh,39,103
km-kh,40,449
km-kh,41,330
km-kh,42,308
km-kh,43,693
km-kh,44,838
km-kh,45,895
km-kh,46,750
km-kh,47,594
km-kh,48,481
km-kh,49,450
km-kh,50,819
km-kh,51,697
km-kh,52,725
kn-in,16,140
kn-in,28,102
kn-in,29,222
kn-in,30,210
kn-in,31,206
kn-in,33,306
kn-in,48,143
ko,1,3269
ko,2,3958
ko,3,4105
ko,4,3852
ko,5,3618
ko,6,3738
ko,7,4563
ko,8,4174
ko,9,4073
ko,10,13901
ko,11,17318
ko,12,19838
ko,13,19306
ko,14,19045
ko,15,19349
ko,16,19143
ko,17,19186
ko,18,16534
ko,19,18853
ko,20,23581
ko,21,32916
ko,22,35123
ko,23,36172
ko,24,35433
ko,25,25367
ko,26,15564
ko,27,15050
ko,28,15547
ko,29,15067
ko,30,14260
ko,31,14899
ko,32,14384
ko,33,13848
ko,34,15173
ko,35,15342
ko,36,16547
ko,37,12254
ko,38,16294
ko,39,16495
ko,40,16164
ko,41,16425
ko,42,17134
ko,43,16791
ko,44,18210
ko,45,18056
ko,46,17626
ko,47,18855
ko,48,18351
ko,49,18453
ko,50,17416
ko,51,14815
ko,52,12448
ko-kr,1,31984
ko-kr,2,46756
ko-kr,3,46896
ko-kr,4,46539
ko-kr,5,42700
ko-kr,6,35315
ko-kr,7,50711
ko-kr,8,49131
ko-kr,9,43992
ko-kr,10,312512
ko-kr,11,436824
ko-kr,12,476317
ko-kr,13,476565
ko-kr,14,485813
ko-kr,15,487276
ko-kr,16,470305
ko-kr,17,455836
ko-kr,18,409009
ko-kr,19,455435
ko-kr,20,482158
ko-kr,21,487798
ko-kr,22,477350
ko-kr,23,409063
ko-kr,24,437400
ko-kr,25,406628
ko-kr,26,384321
ko-kr,27,399403
ko-kr,28,407034
ko-kr,29,391771
ko-kr,30,385687
ko-kr,31,364501
ko-kr,32,375453
ko-kr,33,338662
ko-kr,34,381624
ko-kr,35,378930
ko-kr,36,410306
ko-kr,37,310211
ko-kr,38,455385
ko-kr,39,450185
ko-kr,40,421642
ko-kr,41,425967
ko-kr,42,453311
ko-kr,43,444654
ko-kr,44,476712
ko-kr,45,482641
ko-kr,46,482445
ko-kr,47,505429
ko-kr,48,494979
ko-kr,49,483666
ko-kr,50,439949
ko-kr,51,374594
ko-kr,52,296234
lt,1,1358
lt,2,1877
lt,3,1902
lt,4,1744
lt,5,1595
lt,6,1795
lt,7,1744
lt,8,1804
lt,9,1692
lt,10,9365
lt,11,13152
lt,12,14714
lt,13,15308
lt,14,14809
lt,15,15138
lt,16,12682
lt,17,12897
lt,18,14516
lt,19,14696
lt,20,13683
lt,21,13053
lt,22,11558
lt,23,9203
lt,24,7992
lt,25,6907
lt,26,6076
lt,27,6168
lt,28,6015
lt,29,5851
lt,30,5868
lt,31,5576
lt,32,6137
lt,33,5656
lt,34,6625
lt,35,6916
lt,36,8290
lt,37,10226
lt,38,11079
lt,39,11894
lt,40,12932
lt,41,13265
lt,42,13630
lt,43,13606
lt,44,11956
lt,45,13876
lt,46,13910
lt,47,14621
lt,48,14916
lt,49,13669
lt,50,13527
lt,51,9739
lt,52,5170
lt-lt,1,856
lt-lt,2,1051
lt-lt,3,1096
lt-lt,4,1133
lt-lt,5,1139
lt-lt,6,1233
lt-lt,7,1272
lt-lt,8,1275
lt-lt,9,1171
lt-lt,10,4510
lt-lt,11,6205
lt-lt,12,7052
lt-lt,13,7067
lt-lt,14,7296
lt-lt,15,6927
lt-lt,16,6025
lt-lt,17,5959
lt-lt,18,6971
lt-lt,19,6855
lt-lt,20,6527
lt-lt,21,6144
lt-lt,22,6630
lt-lt,23,5234
lt-lt,24,4664
lt-lt,25,4254
lt-lt,26,4178
lt-lt,27,4118
lt-lt,28,4000
lt-lt,29,3868
lt-lt,30,3862
lt-lt,31,3795
lt-lt,32,4266
lt-lt,33,3806
lt-lt,34,4345
lt-lt,35,4360
lt-lt,36,4844
lt-lt,37,5493
lt-lt,38,6156
lt-lt,39,6377
lt-lt,40,6952
lt-lt,41,7361
lt-lt,42,7405
lt-lt,43,6978
lt-lt,44,6345
lt-lt,45,7168
lt-lt,46,7786
lt-lt,47,7626
lt-lt,48,7447
lt-lt,49,7392
lt-lt,50,7146
lt-lt,51,5366
lt-lt,52,3512
lv,6,143
lv,10,893
lv,11,1403
lv,12,1516
lv,13,1600
lv,14,1460
lv,15,1542
lv,16,1227
lv,17,1307
lv,18,1342
lv,19,1543
lv,20,1463
lv,21,1365
lv,22,1349
lv,23,1199
lv,24,1202
lv,25,868
lv,26,737
lv,27,724
lv,28,725
lv,29,697
lv,30,725
lv,31,850
lv,32,596
lv,33,772
lv,34,992
lv,35,746
lv,36,1092
lv,37,1243
lv,38,1244
lv,39,1231
lv,40,1404
lv,41,1460
lv,42,1327
lv,43,1447
lv,44,1451
lv,45,1514
lv,46,1319
lv,47,1408
lv,48,1462
lv,49,1488
lv,50,1444
lv,51,1116
lv,52,720
lv-lv,1,1143
lv-lv,2,1625
lv-lv,3,1570
lv-lv,4,1331
lv-lv,5,1216
lv-lv,6,1328
lv-lv,7,1371
lv-lv,8,1507
lv-lv,9,1341
lv-lv,10,4811
lv-lv,11,6712
lv-lv,12,7491
lv-lv,13,7803
lv-lv,14,7266
lv-lv,15,7474
lv-lv,16,6222
lv-lv,17,7301
lv-lv,18,7167
lv-lv,19,7650
lv-lv,20,7654
lv-lv,21,7548
lv-lv,22,6798
lv-lv,23,5789
lv-lv,24,5504
lv-lv,25,4210
lv-lv,26,4083
lv-lv,27,4102
lv-lv,28,3781
lv-lv,29,3722
lv-lv,30,3746
lv-lv,31,3926
lv-lv,32,4302
lv-lv,33,4150
lv-lv,34,4076
lv-lv,35,4156
lv-lv,36,4613
lv-lv,37,5794
lv-lv,38,6292
lv-lv,39,6162
lv-lv,40,6903
lv-lv,41,7748
lv-lv,42,7144
lv-lv,43,7682
lv-lv,44,7814
lv-lv,45,7304
lv-lv,46,6950
lv-lv,47,7051
lv-lv,48,7620
lv-lv,49,8001
lv-lv,50,7533
lv-lv,51,5821
lv-lv,52,3765
mk-mk,10,262
mk-mk,11,686
mk-mk,12,822
mk-mk,13,842
mk-mk,14,1000
mk-mk,15,1101
mk-mk,16,1026
mk-mk,17,571
mk-mk,18,417
mk-mk,19,1035
mk-mk,20,829
mk-mk,21,693
mk-mk,22,846
mk-mk,23,653
mk-mk,24,528
mk-mk,25,681
mk-mk,26,796
mk-mk,27,615
mk-mk,28,609
mk-mk,29,552
mk-mk,30,485
mk-mk,31,467
mk-mk,32,458
mk-mk,33,461
mk-mk,34,605
mk-mk,35,563
mk-mk,36,500
mk-mk,37,636
mk-mk,38,791
mk-mk,39,794
mk-mk,40,862
mk-mk,41,943
mk-mk,42,864
mk-mk,43,763
mk-mk,44,861
mk-mk,45,1113
mk-mk,46,990
mk-mk,47,1037
mk-mk,48,1205
mk-mk,49,1075
mk-mk,50,915
mk-mk,51,951
mk-mk,52,880
ml-in,48,112
mr,11,107
mr,12,110
mr,13,106
mr,14,105
mr,15,209
mr,17,119
mr,18,112
mr,19,101
mr,28,101
mr,32,103
mr,33,217
mr,38,204
mr,40,102
mr,45,213
mr,46,109
mr,47,103
mr,49,117
mr-in,10,1489
mr-in,11,2156
mr-in,12,2431
mr-in,13,2313
mr-in,14,2067
mr-in,15,2204
mr-in,16,2185
mr-in,17,2160
mr-in,18,2181
mr-in,19,1995
mr-in,20,1845
mr-in,21,1870
mr-in,22,1938
mr-in,23,2033
mr-in,24,2080
mr-in,25,2169
mr-in,26,1998
mr-in,27,2141
mr-in,28,2018
mr-in,29,2202
mr-in,30,2335
mr-in,31,2392
mr-in,32,2332
mr-in,33,2079
mr-in,34,1995
mr-in,35,1888
mr-in,36,1846
mr-in,37,1967
mr-in,38,2114
mr-in,39,1540
mr-in,40,1399
mr-in,41,1776
mr-in,42,1542
mr-in,43,1630
mr-in,44,1788
mr-in,45,1781
mr-in,46,1812
mr-in,47,1719
mr-in,48,1884
mr-in,49,1759
mr-in,50,1704
mr-in,51,1647
mr-in,52,1646
ms,11,228
ms,12,474
ms,13,857
ms,14,585
ms,15,608
ms,16,728
ms,17,560
ms,18,328
ms,19,214
ms,20,336
ms,24,206
ms,25,436
ms,26,318
ms,27,221
ms,28,313
ms,29,106
ms,30,214
ms,31,333
ms,32,329
ms,33,429
ms,34,544
ms,35,429
ms,36,335
ms,37,340
ms,38,698
ms,39,618
ms,40,582
ms,41,750
ms,42,602
ms,43,453
ms,44,671
ms,45,676
ms,46,659
ms,47,592
ms,48,335
ms,49,577
ms,50,105
ms-my,3,359
ms-my,4,212
ms-my,5,217
ms-my,6,101
ms-my,7,229
ms-my,8,580
ms-my,9,604
ms-my,10,1679
ms-my,11,2306
ms-my,12,2509
ms-my,13,2443
ms-my,14,2419
ms-my,15,2406
ms-my,16,2452
ms-my,17,2347
ms-my,18,2222
ms-my,19,2173
ms-my,20,2146
ms-my,21,1873
ms-my,22,1655
ms-my,23,1434
ms-my,24,2397
ms-my,25,2341
ms-my,26,2203
ms-my,27,2319
ms-my,28,2231
ms-my,29,2254
ms-my,30,2276
ms-my,31,2253
ms-my,32,2419
ms-my,33,2350
ms-my,34,2580
ms-my,35,2223
ms-my,36,2305
ms-my,37,2571
ms-my,38,2894
ms-my,39,3169
ms-my,40,3266
ms-my,41,3263
ms-my,42,3398
ms-my,43,2962
ms-my,44,3113
ms-my,45,3276
ms-my,46,3204
ms-my,47,3227
ms-my,48,3000
ms-my,49,3292
ms-my,50,3170
ms-my,51,2403
ms-my,52,2356
my-mm,40,595
my-mm,41,390
my-mm,42,957
my-mm,43,1095
my-mm,44,1107
my-mm,45,1026
my-mm,46,949
my-mm,47,526
my-mm,48,680
my-mm,49,673
my-mm,50,467
my-mm,51,569
my-zg,44,110
my-zg,45,105
nb,1,495
nb,2,737
nb,3,802
nb,4,943
nb,5,764
nb,6,879
nb,7,871
nb,8,653
nb,9,783
nb,10,3423
nb,11,4402
nb,12,4644
nb,13,4737
nb,14,4657
nb,15,4562
nb,16,3299
nb,17,4099
nb,18,4207
nb,19,4548
nb,20,3992
nb,21,4500
nb,22,4122
nb,23,4172
nb,24,3696
nb,25,3526
nb,26,3297
nb,27,3271
nb,28,3007
nb,29,2965
nb,30,2662
nb,31,3102
nb,32,3228
nb,33,3243
nb,34,3759
nb,35,3720
nb,36,4049
nb,37,4135
nb,38,3924
nb,39,3911
nb,40,4029
nb,41,3945
nb,42,4082
nb,43,3966
nb,44,3968
nb,45,4102
nb,46,3868
nb,47,4090
nb,48,3795
nb,49,3883
nb,50,3791
nb,51,2992
nb,52,2145
nb-no,1,9631
nb-no,2,14451
nb-no,3,13674
nb-no,4,14102
nb-no,5,14368
nb-no,6,14455
nb-no,7,14086
nb-no,8,13533
nb-no,9,13448
nb-no,10,78003
nb-no,11,107559
nb-no,12,115150
nb-no,13,116473
nb-no,14,118228
nb-no,15,112376
nb-no,16,66245
nb-no,17,102428
nb-no,18,109057
nb-no,19,120944
nb-no,20,96941
nb-no,21,110606
nb-no,22,99703
nb-no,23,99135
nb-no,24,83579
nb-no,25,78861
nb-no,26,72893
nb-no,27,65743
nb-no,28,55812
nb-no,29,54988
nb-no,30,51174
nb-no,31,58647
nb-no,32,68912
nb-no,33,76517
nb-no,34,86015
nb-no,35,90339
nb-no,36,97535
nb-no,37,101101
nb-no,38,99238
nb-no,39,102166
nb-no,40,100934
nb-no,41,105480
nb-no,42,112416
nb-no,43,110616
nb-no,44,110332
nb-no,45,109807
nb-no,46,106815
