report_name,report_agency,domain,visits,week,year
domain,health-human-services,vaccines.gov,127619,8,2022
domain,health-human-services,vacunas.gov,14206,8,2022
domain,health-human-services,cdc.gov,2823760,8,2022
domain,health-human-services,covidtests.gov,182956,8,2022
domain,health-human-services,covid.cdc.gov,145793,8,2022
domain,health-human-services,vaccines.gov,125047,8,2022
domain,health-human-services,vacunas.gov,14971,8,2022
domain,health-human-services,cdc.gov,2261696,7,2022
domain,health-human-services,covidtests.gov,162868,7,2022
domain,health-human-services,vaccines.gov,111511,7,2022
domain,health-human-services,covid.cdc.gov,96212,7,2022
domain,health-human-services,vacunas.gov,14087,7,2022
domain,health-human-services,cdc.gov,2138136,7,2022
domain,health-human-services,covidtests.gov,172479,7,2022
domain,health-human-services,vaccines.gov,112673,7,2022
domain,health-human-services,covid.cdc.gov,91201,7,2022
domain,health-human-services,vacunas.gov,14127,7,2022
domain,health-human-services,cdc.gov,2758722,7,2022
domain,health-human-services,covidtests.gov,217698,7,2022
domain,health-human-services,covid.cdc.gov,136925,7,2022
domain,health-human-services,vaccines.gov,122015,7,2022
domain,health-human-services,vacunas.gov,14543,7,2022
domain,health-human-services,cdc.gov,3069749,7,2022
domain,health-human-services,covidtests.gov,291891,7,2022
domain,health-human-services,covid.cdc.gov,159767,7,2022
domain,health-human-services,vaccines.gov,127307,7,2022
domain,health-human-services,vacunas.gov,15229,7,2022
domain,health-human-services,cdc.gov,3239588,7,2022
domain,health-human-services,covidtests.gov,291444,7,2022
domain,health-human-services,covid.cdc.gov,169447,7,2022
domain,health-human-services,vaccines.gov,141330,7,2022
domain,health-human-services,vacunas.gov,15890,7,2022
domain,health-human-services,cdc.gov,3286231,7,2022
domain,health-human-services,covidtests.gov,278532,7,2022
domain,health-human-services,covid.cdc.gov,168661,7,2022
domain,health-human-services,vaccines.gov,131995,7,2022
domain,health-human-services,vacunas.gov,17454,7,2022
domain,health-human-services,cdc.gov,3014078,7,2022
domain,health-human-services,covidtests.gov,281830,7,2022
domain,health-human-services,covid.cdc.gov,163094,7,2022
domain,health-human-services,vaccines.gov,127233,7,2022
domain,health-human-services,vacunas.gov,15256,7,2022
domain,health-human-services,cdc.gov,2407870,6,2022
domain,health-human-services,covidtests.gov,242472,6,2022
domain,health-human-services,vaccines.gov,110275,6,2022
domain,health-human-services,covid.cdc.gov,85605,6,2022
domain,health-human-services,vacunas.gov,15109,6,2022
domain,health-human-services,cdc.gov,2361436,6,2022
domain,health-human-services,covidtests.gov,263212,6,2022
domain,health-human-services,vaccines.gov,109395,6,2022
domain,health-human-services,covid.cdc.gov,88311,6,2022
domain,health-human-services,vacunas.gov,14298,6,2022
domain,health-human-services,cdc.gov,2974990,6,2022
domain,health-human-services,covidtests.gov,316915,6,2022
domain,health-human-services,covid.cdc.gov,142740,6,2022
domain,health-human-services,vaccines.gov,116273,6,2022
domain,health-human-services,vacunas.gov,13526,6,2022
domain,health-human-services,cdc.gov,3271904,6,2022
domain,health-human-services,covidtests.gov,366001,6,2022
domain,health-human-services,covid.cdc.gov,153605,6,2022
domain,health-human-services,vaccines.gov,125130,6,2022
domain,health-human-services,vacunas.gov,14095,6,2022
domain,health-human-services,cdc.gov,3408009,6,2022
domain,health-human-services,covidtests.gov,411916,6,2022
domain,health-human-services,covid.cdc.gov,172131,6,2022
domain,health-human-services,vaccines.gov,127290,6,2022
domain,health-human-services,vacunas.gov,14963,6,2022
domain,health-human-services,cdc.gov,3457050,6,2022
domain,health-human-services,covidtests.gov,437833,6,2022
domain,health-human-services,covid.cdc.gov,179307,6,2022
domain,health-human-services,vaccines.gov,153927,6,2022
domain,health-human-services,vacunas.gov,13812,6,2022
domain,health-human-services,cdc.gov,3542036,6,2022
domain,health-human-services,covidtests.gov,469067,6,2022
domain,health-human-services,covid.cdc.gov,217586,6,2022
domain,health-human-services,vaccines.gov,134308,6,2022
domain,health-human-services,vacunas.gov,13197,6,2022
domain,health-human-services,cdc.gov,2713175,5,2022
domain,health-human-services,covidtests.gov,389339,5,2022
domain,health-human-services,covid.cdc.gov,104066,5,2022
domain,health-human-services,vaccines.gov,103894,5,2022
domain,health-human-services,vacunas.gov,13939,5,2022
domain,health-human-services,cdc.gov,2586144,5,2022
domain,health-human-services,covidtests.gov,423766,5,2022
domain,health-human-services,vaccines.gov,115906,5,2022
domain,health-human-services,covid.cdc.gov,106338,5,2022
domain,health-human-services,vacunas.gov,14387,5,2022
domain,health-human-services,cdc.gov,3277552,5,2022
domain,health-human-services,covidtests.gov,542114,5,2022
domain,health-human-services,covid.cdc.gov,171363,5,2022
domain,health-human-services,vaccines.gov,123869,5,2022
domain,health-human-services,vacunas.gov,11908,5,2022
domain,health-human-services,cdc.gov,3474179,5,2022
domain,health-human-services,covidtests.gov,613334,5,2022
domain,health-human-services,covid.cdc.gov,145954,5,2022
domain,health-human-services,vaccines.gov,119891,5,2022
domain,health-human-services,vacunas.gov,12011,5,2022
domain,health-human-services,cdc.gov,3556025,5,2022
domain,health-human-services,covidtests.gov,659730,5,2022
domain,health-human-services,covid.cdc.gov,144042,5,2022
domain,health-human-services,vaccines.gov,117561,5,2022
domain,health-human-services,vacunas.gov,12582,5,2022
domain,health-human-services,cdc.gov,3615020,5,2022
domain,health-human-services,covidtests.gov,749519,5,2022
domain,health-human-services,covid.cdc.gov,160316,5,2022
domain,health-human-services,vaccines.gov,116643,5,2022
domain,health-human-services,vacunas.gov,14298,5,2022
domain,health-human-services,cdc.gov,3736949,5,2022
domain,health-human-services,covidtests.gov,832922,5,2022
domain,health-human-services,covid.cdc.gov,177829,5,2022
domain,health-human-services,vaccines.gov,136188,5,2022
domain,health-human-services,vacunas.gov,12599,5,2022
domain,health-human-services,cdc.gov,2907199,4,2022
domain,health-human-services,covidtests.gov,749827,4,2022
domain,health-human-services,vaccines.gov,129282,4,2022
domain,health-human-services,covid.cdc.gov,96887,4,2022
domain,health-human-services,vacunas.gov,11687,4,2022
domain,health-human-services,cdc.gov,2782361,4,2022
domain,health-human-services,covidtests.gov,756337,4,2022
domain,health-human-services,vaccines.gov,138945,4,2022
domain,health-human-services,covid.cdc.gov,101265,4,2022
domain,health-human-services,vacunas.gov,14234,4,2022
domain,health-human-services,cdc.gov,3553485,4,2022
domain,health-human-services,covidtests.gov,944173,4,2022
domain,health-human-services,vaccines.gov,159249,4,2022
domain,health-human-services,covid.cdc.gov,143994,4,2022
domain,health-human-services,vacunas.gov,21627,4,2022
domain,health-human-services,cdc.gov,4052293,4,2022
domain,health-human-services,covidtests.gov,1106359,4,2022
domain,health-human-services,vaccines.gov,175246,4,2022
domain,health-human-services,covid.cdc.gov,153242,4,2022
domain,health-human-services,vacunas.gov,25994,4,2022
domain,health-human-services,cdc.gov,4497705,4,2022
domain,health-human-services,covidtests.gov,1293044,4,2022
domain,health-human-services,vaccines.gov,182902,4,2022
domain,health-human-services,covid.cdc.gov,166751,4,2022
domain,health-human-services,vacunas.gov,27153,4,2022
domain,health-human-services,cdc.gov,4596994,4,2022
domain,health-human-services,covidtests.gov,1503452,4,2022
domain,health-human-services,vaccines.gov,194839,4,2022
domain,health-human-services,covid.cdc.gov,185360,4,2022
domain,health-human-services,vacunas.gov,28945,4,2022
domain,health-human-services,cdc.gov,4616471,4,2022
domain,health-human-services,covidtests.gov,1746815,4,2022
domain,health-human-services,vaccines.gov,201972,4,2022
domain,health-human-services,covid.cdc.gov,193765,4,2022
domain,health-human-services,vacunas.gov,20405,4,2022
domain,health-human-services,cdc.gov,3682976,3,2022
domain,health-human-services,covidtests.gov,1518926,3,2022
domain,health-human-services,vaccines.gov,170200,3,2022
domain,health-human-services,covid.cdc.gov,118407,3,2022
domain,health-human-services,vacunas.gov,19426,3,2022
domain,health-human-services,cdc.gov,3632145,3,2022
domain,health-human-services,covidtests.gov,1939521,3,2022
domain,health-human-services,vaccines.gov,188933,3,2022
domain,health-human-services,covid.cdc.gov,122690,3,2022
domain,health-human-services,vacunas.gov,21722,3,2022
domain,health-human-services,cdc.gov,4599301,3,2022
domain,health-human-services,covidtests.gov,3260875,3,2022
domain,health-human-services,vaccines.gov,249028,3,2022
domain,health-human-services,covid.cdc.gov,186056,3,2022
domain,health-human-services,vacunas.gov,24437,3,2022
domain,health-human-services,covidtests.gov,5925666,3,2022
domain,health-human-services,cdc.gov,5095104,3,2022
domain,health-human-services,vaccines.gov,264472,3,2022
domain,health-human-services,covid.cdc.gov,190765,3,2022
domain,health-human-services,vacunas.gov,21676,3,2022
domain,health-human-services,covidtests.gov,14597284,3,2022
domain,health-human-services,cdc.gov,5200602,3,2022
domain,health-human-services,vaccines.gov,292601,3,2022
domain,health-human-services,covid.cdc.gov,220819,3,2022
domain,health-human-services,vacunas.gov,23338,3,2022
domain,health-human-services,covidtests.gov,38966229,3,2022
domain,health-human-services,cdc.gov,5363059,3,2022
domain,health-human-services,vaccines.gov,294749,3,2022
domain,health-human-services,covid.cdc.gov,228674,3,2022
domain,health-human-services,vacunas.gov,21294,3,2022
domain,health-human-services,cdc.gov,4703824,3,2022
domain,health-human-services,covidtests.gov,2689106,3,2022
domain,health-human-services,vaccines.gov,238769,3,2022
domain,health-human-services,covid.cdc.gov,169027,3,2022
domain,health-human-services,vacunas.gov,18009,3,2022
domain,health-human-services,cdc.gov,3900590,2,2022
domain,health-human-services,covidtests.gov,1965025,2,2022
domain,health-human-services,vaccines.gov,197191,2,2022
domain,health-human-services,covid.cdc.gov,124172,2,2022
domain,health-human-services,vacunas.gov,17195,2,2022
domain,health-human-services,cdc.gov,4032826,2,2022
domain,health-human-services,covidtests.gov,2273063,2,2022
domain,health-human-services,vaccines.gov,226999,2,2022
domain,health-human-services,covid.cdc.gov,133911,2,2022
domain,health-human-services,vacunas.gov,18652,2,2022
domain,health-human-services,cdc.gov,5187448,2,2022
domain,health-human-services,vaccines.gov,271047,2,2022
domain,health-human-services,covid.cdc.gov,200381,2,2022
domain,health-human-services,vacunas.gov,18604,2,2022
domain,health-human-services,cdc.gov,5768957,2,2022
domain,health-human-services,vaccines.gov,296006,2,2022
domain,health-human-services,covid.cdc.gov,223553,2,2022
domain,health-human-services,vacunas.gov,17754,2,2022
domain,health-human-services,cdc.gov,6139379,2,2022
domain,health-human-services,vaccines.gov,308722,2,2022
domain,health-human-services,covid.cdc.gov,245137,2,2022
domain,health-human-services,vacunas.gov,18428,2,2022
domain,health-human-services,cdc.gov,6401562,2,2022
domain,health-human-services,vaccines.gov,314811,2,2022
domain,health-human-services,covid.cdc.gov,282598,2,2022
domain,health-human-services,vacunas.gov,18129,2,2022
domain,health-human-services,cdc.gov,6570931,2,2022
domain,health-human-services,vaccines.gov,352889,2,2022
domain,health-human-services,covid.cdc.gov,332901,2,2022
domain,health-human-services,vacunas.gov,19142,2,2022
domain,health-human-services,cdc.gov,4997855,1,2022
domain,health-human-services,vaccines.gov,257185,1,2022
domain,health-human-services,covid.cdc.gov,177064,1,2022
domain,health-human-services,vacunas.gov,15086,1,2022
domain,health-human-services,cdc.gov,4873018,1,2022
domain,health-human-services,vaccines.gov,278982,1,2022
domain,health-human-services,covid.cdc.gov,179564,1,2022
domain,health-human-services,vacunas.gov,15733,1,2022
domain,health-human-services,cdc.gov,6174718,1,2022
domain,health-human-services,vaccines.gov,371055,1,2022
domain,health-human-services,covid.cdc.gov,254645,1,2022
domain,health-human-services,vacunas.gov,17694,1,2022
domain,health-human-services,cdc.gov,6657138,1,2022
domain,health-human-services,vaccines.gov,406395,1,2022
domain,health-human-services,covid.cdc.gov,278600,1,2022
domain,health-human-services,vacunas.gov,18604,1,2022
domain,health-human-services,cdc.gov,7266996,1,2022
domain,health-human-services,vaccines.gov,403907,1,2022
domain,health-human-services,covid.cdc.gov,337534,1,2022
domain,health-human-services,vacunas.gov,20244,1,2022
domain,health-human-services,cdc.gov,7347883,1,2022
domain,health-human-services,vaccines.gov,427387,1,2022
domain,health-human-services,covid.cdc.gov,395865,1,2022
domain,health-human-services,vacunas.gov,19312,1,2022
domain,health-human-services,cdc.gov,6971700,1,2022
domain,health-human-services,vaccines.gov,429324,1,2022
domain,health-human-services,covid.cdc.gov,317032,1,2022
domain,health-human-services,vacunas.gov,19797,1,2022
